epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,33919.4,1.60534,0.96405,2.01777,0.92168,0.84931,0.88531,0.67719,1.86025,0.90446,2.01911,0.0007435,0.0007435,0.0007435
189,34096.6,1.6053,0.95633,2.02235,0.9276,0.84679,0.88644,0.67758,1.85695,0.90573,2.01889,0.000694,0.000694,0.000694
190,34282,1.58067,0.93029,2.01375,0.92568,0.84413,0.88652,0.67747,1.85677,0.90391,2.01873,0.0006445,0.0006445,0.0006445
191,34472.8,1.63454,0.83293,1.97328,0.93064,0.84697,0.88667,0.67676,1.85984,0.89887,2.01806,0.000595,0.000595,0.000595
192,34653.1,1.60458,0.82336,1.97914,0.93474,0.84339,0.88765,0.67711,1.86084,0.89599,2.01788,0.0005455,0.0005455,0.0005455
193,34829.9,1.60799,0.81699,1.95419,0.93869,0.84395,0.88789,0.67706,1.86178,0.89208,2.01815,0.000496,0.000496,0.000496
194,35006.7,1.58559,0.7852,1.94779,0.93808,0.84363,0.88763,0.67756,1.85833,0.8918,2.01758,0.0004465,0.0004465,0.0004465
195,35185.5,1.5902,0.79457,1.95297,0.93993,0.84553,0.88773,0.67831,1.85632,0.88874,2.01728,0.000397,0.000397,0.000397
196,35363.3,1.56724,0.78783,1.94703,0.93959,0.84385,0.88778,0.67831,1.85629,0.88851,2.01722,0.0003475,0.0003475,0.0003475
197,35542.5,1.5771,0.779,1.93804,0.93699,0.84114,0.88777,0.67778,1.85585,0.89057,2.01691,0.000298,0.000298,0.000298
198,35720.4,1.57873,0.77724,1.9408,0.93084,0.84747,0.88839,0.67952,1.85704,0.88551,2.01667,0.0002485,0.0002485,0.0002485
199,35830.9,1.56208,0.76441,1.93683,0.94231,0.84026,0.88819,0.67932,1.85641,0.8865,2.01584,0.000199,0.000199,0.000199
200,35939.8,1.5843,0.77733,1.93634,0.93351,0.84333,0.88828,0.67894,1.85604,0.88776,2.0154,0.0001495,0.0001495,0.0001495
