epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,15002.9,0.83651,0.66777,1.09658,0.86112,0.78642,0.8195,0.60132,0.98351,0.64476,1.08836,0.0064855,0.0064855,0.0064855
73,15210.2,0.81142,0.65471,1.08247,0.87681,0.80518,0.8339,0.60869,0.96313,0.624,1.08049,0.006436,0.006436,0.006436
74,15417.5,0.81676,0.65129,1.07976,0.87115,0.80152,0.83054,0.60675,0.97232,0.63317,1.0807,0.0063865,0.0063865,0.0063865
75,15622.5,0.83322,0.65997,1.08791,0.88121,0.80274,0.8344,0.61124,0.96237,0.62407,1.08003,0.006337,0.006337,0.006337
76,15831.6,0.83569,0.66583,1.08503,0.85667,0.80687,0.83352,0.61663,0.95765,0.61987,1.07812,0.0062875,0.0062875,0.0062875
77,16038.2,0.82655,0.69913,1.07481,0.83656,0.82084,0.83028,0.60649,0.9607,0.62852,1.07934,0.006238,0.006238,0.006238
78,16243.6,0.81748,0.64612,1.08514,0.88288,0.80048,0.83427,0.61679,0.95343,0.60852,1.0748,0.0061885,0.0061885,0.0061885
79,16449.8,0.81177,0.63478,1.07995,0.86899,0.80665,0.83108,0.61589,0.94461,0.61056,1.07276,0.006139,0.006139,0.006139
80,16657.1,0.80251,0.62721,1.06943,0.88411,0.80599,0.83899,0.61689,0.94518,0.60342,1.07386,0.0060895,0.0060895,0.0060895
81,16862,0.81628,0.63914,1.07677,0.8778,0.80689,0.83546,0.61898,0.94559,0.60265,1.07206,0.00604,0.00604,0.00604
82,17070.1,0.80456,0.62637,1.07722,0.88127,0.80574,0.83742,0.61712,0.95307,0.6045,1.07827,0.0059905,0.0059905,0.0059905
83,17278.9,0.81775,0.63793,1.07785,0.89196,0.79933,0.83673,0.6208,0.94594,0.5967,1.06924,0.005941,0.005941,0.005941
84,17489,0.82137,0.63691,1.0774,0.87828,0.80663,0.83693,0.62456,0.93133,0.5961,1.06569,0.0058915,0.0058915,0.0058915
85,17696,0.80718,0.62654,1.07054,0.88068,0.80706,0.84318,0.62228,0.93365,0.59137,1.06427,0.005842,0.005842,0.005842
86,17901.2,0.7954,0.61637,1.05914,0.88089,0.81574,0.8399,0.62709,0.93403,0.59091,1.06509,0.0057925,0.0057925,0.0057925
87,18113.1,0.78879,0.60564,1.06014,0.8837,0.80911,0.84069,0.62548,0.93966,0.58839,1.0666,0.005743,0.005743,0.005743
88,18318.3,0.80853,0.61367,1.07097,0.88301,0.80654,0.84072,0.62602,0.93631,0.58827,1.06693,0.0056935,0.0056935,0.0056935
89,18526.7,0.80728,0.62032,1.07055,0.87405,0.8128,0.83761,0.62605,0.92717,0.58283,1.0624,0.005644,0.005644,0.005644
90,18732.3,0.80138,0.61053,1.07348,0.88226,0.80094,0.83755,0.6275,0.92989,0.57174,1.06495,0.0055945,0.0055945,0.0055945
