epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,9595.39,0.79875,0.61422,1.0676,0.90476,0.80623,0.84297,0.63248,0.91281,0.55322,1.05008,0.0061885,0.0061885,0.0061885
79,9717.39,0.78204,0.60262,1.06248,0.88717,0.80579,0.83739,0.62713,0.91899,0.57885,1.05705,0.006139,0.006139,0.006139
80,9840.01,0.80013,0.61302,1.06322,0.89659,0.81613,0.84579,0.63719,0.90643,0.55732,1.04764,0.0060895,0.0060895,0.0060895
81,9960.87,0.80355,0.60757,1.05871,0.89972,0.81872,0.84768,0.63553,0.90296,0.54789,1.04461,0.00604,0.00604,0.00604
82,10083.5,0.79747,0.60009,1.05852,0.89705,0.82016,0.84584,0.63362,0.90737,0.55355,1.04516,0.0059905,0.0059905,0.0059905
83,10204.6,0.80593,0.59939,1.06175,0.91493,0.81409,0.85207,0.64321,0.89507,0.54617,1.03927,0.005941,0.005941,0.005941
84,10327.4,0.8015,0.63866,1.06463,0.89946,0.81737,0.84362,0.63648,0.90251,0.54653,1.0425,0.0058915,0.0058915,0.0058915
85,10449.9,0.79264,0.60296,1.05792,0.88192,0.82875,0.85466,0.64244,0.90063,0.54816,1.03934,0.005842,0.005842,0.005842
86,10570,0.80266,0.60831,1.06165,0.89207,0.81706,0.85112,0.64418,0.89575,0.54434,1.04239,0.0057925,0.0057925,0.0057925
87,10693.9,0.77663,0.60234,1.05509,0.89939,0.81938,0.85064,0.63981,0.89926,0.54041,1.03899,0.005743,0.005743,0.005743
88,10815.7,0.78693,0.59155,1.05551,0.90537,0.81807,0.8543,0.64454,0.89335,0.53017,1.03886,0.0056935,0.0056935,0.0056935
89,10938.2,0.78501,0.59803,1.05792,0.89459,0.81683,0.85493,0.64329,0.88765,0.54061,1.0349,0.005644,0.005644,0.005644
90,11060,0.764,0.57678,1.0496,0.89395,0.82598,0.85181,0.64236,0.88393,0.52848,1.0344,0.0055945,0.0055945,0.0055945
91,11182,0.79609,0.58434,1.0574,0.89635,0.82914,0.85321,0.64752,0.87706,0.52441,1.03065,0.005545,0.005545,0.005545
92,11303.3,0.77504,0.57066,1.05231,0.90359,0.82238,0.85731,0.65192,0.86987,0.52014,1.02728,0.0054955,0.0054955,0.0054955
93,11426.1,0.77402,0.57111,1.04583,0.90162,0.82799,0.85544,0.64705,0.87909,0.51951,1.0302,0.005446,0.005446,0.005446
94,11548.9,0.77577,0.59154,1.04913,0.89574,0.83003,0.85429,0.6496,0.88805,0.51812,1.03349,0.0053965,0.0053965,0.0053965
95,11670.2,0.78401,0.58155,1.05689,0.89437,0.82525,0.85266,0.64668,0.87625,0.52328,1.03168,0.005347,0.005347,0.005347
96,11792.2,0.78696,0.58121,1.05721,0.89913,0.82335,0.8551,0.6513,0.86892,0.51807,1.02992,0.0052975,0.0052975,0.0052975
97,11914.1,0.77096,0.5793,1.04869,0.9041,0.82219,0.85539,0.6507,0.86725,0.51687,1.02849,0.005248,0.005248,0.005248
98,12035.6,0.78015,0.57589,1.04875,0.90083,0.82873,0.85308,0.65078,0.87655,0.51191,1.03043,0.0051985,0.0051985,0.0051985
99,12157,0.76054,0.56133,1.04843,0.91509,0.81944,0.85548,0.6495,0.86953,0.51351,1.02667,0.005149,0.005149,0.005149
100,12279.3,0.76978,0.55889,1.04598,0.91196,0.81555,0.85408,0.65143,0.8685,0.51263,1.0263,0.0050995,0.0050995,0.0050995
101,12400.8,0.75114,0.54882,1.03721,0.90705,0.82495,0.85376,0.64788,0.86891,0.51408,1.02393,0.00505,0.00505,0.00505
102,12522.7,0.76989,0.55838,1.0425,0.90711,0.8217,0.85418,0.65277,0.8613,0.51731,1.02107,0.0050005,0.0050005,0.0050005
103,12644.5,0.75843,0.55718,1.04344,0.92848,0.81578,0.85894,0.65268,0.86957,0.50384,1.02539,0.004951,0.004951,0.004951
104,12766.6,0.75382,0.55934,1.04001,0.90528,0.82447,0.85962,0.65695,0.85311,0.50543,1.01931,0.0049015,0.0049015,0.0049015
105,12888.4,0.76749,0.56393,1.04265,0.91504,0.82003,0.86153,0.65809,0.85293,0.49935,1.02006,0.004852,0.004852,0.004852
106,13011.2,0.75755,0.54887,1.03961,0.92079,0.82573,0.86371,0.65965,0.85854,0.49884,1.02172,0.0048025,0.0048025,0.0048025
107,13134.2,0.7498,0.54934,1.04171,0.91475,0.81955,0.85823,0.65657,0.85473,0.49657,1.01944,0.004753,0.004753,0.004753
108,13255.7,0.74998,0.5414,1.03821,0.91795,0.82493,0.86316,0.65818,0.85635,0.5011,1.01799,0.0047035,0.0047035,0.0047035
109,13378.3,0.76285,0.56201,1.03535,0.90109,0.827,0.85753,0.65738,0.85741,0.49857,1.02038,0.004654,0.004654,0.004654
