epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,17281.4,0.79772,0.58337,1.06363,0.92303,0.81887,0.85809,0.64741,0.9262,0.52192,1.01623,0.005248,0.005248,0.005248
98,17459.9,0.78264,0.57221,1.05455,0.92001,0.81829,0.85557,0.64301,0.92429,0.53069,1.0172,0.0051985,0.0051985,0.0051985
99,17636.5,0.77712,0.57542,1.05312,0.89916,0.84062,0.85986,0.65107,0.91994,0.51826,1.01472,0.005149,0.005149,0.005149
100,17816.9,0.77148,0.5573,1.05758,0.91622,0.82579,0.85746,0.64655,0.92668,0.51802,1.01684,0.0050995,0.0050995,0.0050995
101,17995.2,0.7728,0.55779,1.05387,0.89325,0.83978,0.85917,0.64807,0.91899,0.51404,1.01578,0.00505,0.00505,0.00505
102,18175.1,0.77792,0.55254,1.05074,0.91831,0.83394,0.86538,0.64948,0.91528,0.50741,1.01387,0.0050005,0.0050005,0.0050005
103,18354.6,0.77531,0.54779,1.04847,0.91967,0.8335,0.86693,0.65321,0.91353,0.51207,1.01182,0.004951,0.004951,0.004951
104,18530.8,0.7866,0.5755,1.05902,0.91986,0.82851,0.86617,0.65277,0.90491,0.50647,1.00801,0.0049015,0.0049015,0.0049015
105,18709.3,0.76995,0.55079,1.04492,0.93128,0.82728,0.86478,0.65368,0.90522,0.50227,1.00763,0.004852,0.004852,0.004852
106,18889.7,0.77329,0.55459,1.04937,0.93106,0.83268,0.86619,0.65354,0.90362,0.4986,1.00624,0.0048025,0.0048025,0.0048025
107,19065.7,0.76507,0.54634,1.05117,0.91764,0.83285,0.86007,0.65656,0.8946,0.50441,1.00405,0.004753,0.004753,0.004753
108,19245.6,0.76094,0.5364,1.04122,0.92181,0.83141,0.86622,0.65494,0.89918,0.49876,1.00774,0.0047035,0.0047035,0.0047035
109,19423.8,0.76305,0.54072,1.04706,0.91973,0.82961,0.86441,0.65632,0.89369,0.49939,1.00566,0.004654,0.004654,0.004654
110,19609.9,0.75098,0.54382,1.04476,0.91239,0.8301,0.86153,0.65402,0.90154,0.50031,1.00197,0.0046045,0.0046045,0.0046045
111,19789.2,0.75903,0.55024,1.0467,0.92605,0.82881,0.86468,0.65874,0.89053,0.49865,1.00248,0.004555,0.004555,0.004555
112,19971.3,0.75676,0.54536,1.04043,0.9157,0.83597,0.86422,0.65735,0.89381,0.49704,1.00083,0.0045055,0.0045055,0.0045055
113,20150.5,0.75864,0.53881,1.04508,0.93063,0.82783,0.86709,0.65604,0.88874,0.49818,1.00065,0.004456,0.004456,0.004456
114,20335.8,0.76196,0.54004,1.04038,0.93777,0.82704,0.86792,0.65781,0.88635,0.49523,0.99847,0.0044065,0.0044065,0.0044065
115,20507.9,0.76652,0.54345,1.04708,0.93144,0.83361,0.86599,0.66116,0.88483,0.49502,0.99832,0.004357,0.004357,0.004357
116,20701.4,0.7585,0.53754,1.03969,0.93511,0.82473,0.86557,0.66193,0.88595,0.49105,0.99785,0.0043075,0.0043075,0.0043075
117,20883.1,0.77314,0.55769,1.0419,0.93845,0.82844,0.86571,0.66086,0.88177,0.49366,0.99737,0.004258,0.004258,0.004258
118,21061.6,0.74747,0.5279,1.03833,0.9303,0.83455,0.8688,0.66168,0.88284,0.4906,0.99578,0.0042085,0.0042085,0.0042085
119,21249.2,0.73098,0.51989,1.02974,0.92616,0.83553,0.86944,0.66265,0.88045,0.49049,0.99591,0.004159,0.004159,0.004159
120,21428.9,0.75466,0.52878,1.04155,0.93023,0.83196,0.87048,0.66171,0.87717,0.48793,0.99487,0.0041095,0.0041095,0.0041095
121,21604.9,0.73517,0.5454,1.03208,0.93592,0.83107,0.86799,0.66244,0.8798,0.48187,0.99624,0.00406,0.00406,0.00406
122,21781.4,0.74147,0.52765,1.02817,0.93411,0.83424,0.8676,0.66223,0.87777,0.4771,0.99458,0.0040105,0.0040105,0.0040105
123,21960.5,0.74457,0.52649,1.03774,0.91899,0.83678,0.86614,0.66256,0.87104,0.47955,0.99233,0.003961,0.003961,0.003961
124,22137.3,0.73789,0.51901,1.03664,0.91995,0.83729,0.86796,0.66395,0.86928,0.47873,0.9917,0.0039115,0.0039115,0.0039115
125,22317.4,0.75181,0.52782,1.04085,0.93033,0.8365,0.87238,0.66422,0.87125,0.47139,0.99292,0.003862,0.003862,0.003862
126,22495,0.73408,0.50997,1.03238,0.9332,0.83919,0.8728,0.66586,0.8705,0.46951,0.9933,0.0038125,0.0038125,0.0038125
127,22677.2,0.7363,0.51476,1.02432,0.93101,0.83522,0.86924,0.666,0.86864,0.46824,0.99306,0.003763,0.003763,0.003763
128,22853.5,0.74174,0.51409,1.03172,0.91927,0.84902,0.8752,0.66848,0.86977,0.46472,0.99223,0.0037135,0.0037135,0.0037135
129,23033.8,0.73075,0.50915,1.02658,0.94314,0.83438,0.87557,0.66814,0.86913,0.46395,0.99068,0.003664,0.003664,0.003664
130,23211.8,0.72601,0.50547,1.02155,0.92757,0.83948,0.87289,0.66831,0.86625,0.464,0.98905,0.0036145,0.0036145,0.0036145
131,23389.9,0.72801,0.50158,1.02618,0.92716,0.84311,0.87131,0.66995,0.86431,0.4671,0.98658,0.003565,0.003565,0.003565
132,23570.7,0.72471,0.49956,1.02941,0.93153,0.84187,0.87407,0.66866,0.86627,0.46888,0.98614,0.0035155,0.0035155,0.0035155
133,23748.2,0.71859,0.4941,1.02936,0.93358,0.83842,0.87483,0.66751,0.8655,0.46731,0.98552,0.003466,0.003466,0.003466
134,23925,0.71269,0.498,1.01819,0.91907,0.84655,0.87362,0.66906,0.86457,0.46538,0.98485,0.0034165,0.0034165,0.0034165
135,24100.3,0.72489,0.49626,1.02312,0.92476,0.84426,0.87472,0.66917,0.86403,0.46124,0.98515,0.003367,0.003367,0.003367
136,24279.4,0.71536,0.49487,1.02389,0.92904,0.8434,0.87327,0.67072,0.8615,0.45965,0.9857,0.0033175,0.0033175,0.0033175
137,24452,0.70792,0.49329,1.02497,0.92509,0.84561,0.87309,0.6731,0.86006,0.45477,0.98364,0.003268,0.003268,0.003268
138,24629.8,0.72033,0.49377,1.03218,0.93113,0.84215,0.87237,0.67235,0.86185,0.45713,0.98613,0.0032185,0.0032185,0.0032185
139,24810.3,0.71904,0.49575,1.02344,0.94225,0.83862,0.87427,0.67213,0.85976,0.45756,0.98661,0.003169,0.003169,0.003169
140,24992.2,0.70661,0.48911,1.01152,0.93999,0.84125,0.87529,0.67108,0.85827,0.45443,0.98543,0.0031195,0.0031195,0.0031195
141,25169.2,0.71899,0.49437,1.02844,0.94182,0.84274,0.87636,0.67149,0.85498,0.45147,0.98444,0.00307,0.00307,0.00307
142,25351.6,0.7035,0.48192,1.01718,0.93603,0.84538,0.87724,0.67188,0.85295,0.45105,0.98448,0.0030205,0.0030205,0.0030205
143,25527,0.70286,0.48408,1.00957,0.93546,0.84696,0.87749,0.6734,0.84955,0.45107,0.98254,0.002971,0.002971,0.002971
144,25700.3,0.72454,0.48373,1.02607,0.93445,0.84957,0.87665,0.67401,0.84827,0.45013,0.98117,0.0029215,0.0029215,0.0029215
145,25814.5,0.70449,0.48547,1.01396,0.9339,0.84803,0.87873,0.67533,0.84805,0.44904,0.98022,0.002872,0.002872,0.002872
146,25923.4,0.69341,0.46956,1.01544,0.9354,0.85039,0.87997,0.67564,0.84892,0.44829,0.98034,0.0028225,0.0028225,0.0028225
147,26033.8,0.70774,0.4748,1.02099,0.93828,0.85055,0.87935,0.67506,0.84964,0.44868,0.98036,0.002773,0.002773,0.002773
148,26142.5,0.70937,0.47657,1.01996,0.9373,0.85103,0.87861,0.67467,0.85095,0.44585,0.98093,0.0027235,0.0027235,0.0027235
149,26250.7,0.70906,0.47752,1.01634,0.93644,0.85233,0.87789,0.67455,0.85066,0.4471,0.98066,0.002674,0.002674,0.002674
150,26359.6,0.69245,0.4709,1.01177,0.93403,0.85302,0.87882,0.67623,0.8497,0.44589,0.98054,0.0026245,0.0026245,0.0026245
151,26469.6,0.69419,0.48775,1.01289,0.92965,0.852,0.87853,0.67604,0.84842,0.44568,0.9803,0.002575,0.002575,0.002575
152,26579.1,0.6977,0.46945,1.00937,0.93369,0.84937,0.87959,0.67739,0.84833,0.44488,0.9802,0.0025255,0.0025255,0.0025255
153,26687.7,0.70123,0.46789,1.01211,0.93342,0.85091,0.88072,0.67653,0.84856,0.44431,0.98013,0.002476,0.002476,0.002476
154,26797,0.70104,0.47306,1.01655,0.93439,0.85065,0.88008,0.67778,0.84718,0.44425,0.97978,0.0024265,0.0024265,0.0024265
155,26907.1,0.69132,0.45813,1.00522,0.93137,0.85377,0.8796,0.67767,0.84451,0.44393,0.9791,0.002377,0.002377,0.002377
156,27020.8,0.67836,0.46359,1.00262,0.93545,0.84828,0.87847,0.67827,0.84285,0.44288,0.97891,0.0023275,0.0023275,0.0023275
157,27131.3,0.69594,0.47081,1.01285,0.92998,0.84973,0.87817,0.67919,0.84181,0.44194,0.97789,0.002278,0.002278,0.002278
158,27240,0.68394,0.46462,1.01215,0.92984,0.85088,0.87905,0.67964,0.84306,0.44084,0.9773,0.0022285,0.0022285,0.0022285
159,27350.4,0.67967,0.45653,1.00449,0.92856,0.85231,0.87875,0.67934,0.84293,0.44162,0.97766,0.002179,0.002179,0.002179
160,27459.2,0.68142,0.48541,1.00162,0.94228,0.84958,0.88158,0.67925,0.84356,0.44024,0.97798,0.0021295,0.0021295,0.0021295
161,27567.1,0.67819,0.46048,1.00649,0.93677,0.85055,0.88195,0.67832,0.84302,0.4416,0.97756,0.00208,0.00208,0.00208
162,27677.4,0.69172,0.45752,1.01442,0.94102,0.85129,0.88021,0.67891,0.84157,0.44025,0.97699,0.0020305,0.0020305,0.0020305
163,27784.8,0.6761,0.45092,0.99844,0.94118,0.85011,0.8802,0.67773,0.84231,0.4408,0.97698,0.001981,0.001981,0.001981
164,27895.1,0.67921,0.45341,1.00912,0.94641,0.85071,0.88071,0.67724,0.84094,0.4399,0.97699,0.0019315,0.0019315,0.0019315
165,28005.5,0.66352,0.45599,0.99774,0.94889,0.84742,0.88063,0.67893,0.83931,0.43821,0.97701,0.001882,0.001882,0.001882
166,28116.3,0.67869,0.44888,1.00377,0.94946,0.84668,0.88024,0.67841,0.83912,0.43858,0.97654,0.0018325,0.0018325,0.0018325
167,28226.3,0.69954,0.48435,1.01547,0.94995,0.84836,0.88063,0.67954,0.83778,0.43894,0.97572,0.001783,0.001783,0.001783
168,28343.1,0.67329,0.44878,1.00751,0.94306,0.84891,0.88132,0.6793,0.8379,0.43757,0.97563,0.0017335,0.0017335,0.0017335
169,28452.2,0.67594,0.44832,1.00392,0.9483,0.85004,0.88255,0.68032,0.83723,0.43702,0.97504,0.001684,0.001684,0.001684
170,28563.6,0.67314,0.44633,0.9953,0.95093,0.85108,0.8823,0.68061,0.83699,0.43577,0.9753,0.0016345,0.0016345,0.0016345
171,28674.4,0.67419,0.4417,1.00296,0.94085,0.85129,0.88295,0.68057,0.83611,0.43569,0.97461,0.001585,0.001585,0.001585
172,28785.3,0.65624,0.44421,0.99648,0.9423,0.85321,0.88354,0.68101,0.83492,0.43438,0.97419,0.0015355,0.0015355,0.0015355
173,28894.7,0.66211,0.44458,0.99642,0.94593,0.85193,0.88289,0.68055,0.83534,0.43332,0.97431,0.001486,0.001486,0.001486
174,29004.6,0.65848,0.43688,0.99503,0.94748,0.85182,0.88255,0.68128,0.83504,0.43219,0.97397,0.0014365,0.0014365,0.0014365
175,29114.8,0.65687,0.43694,0.9956,0.94751,0.85203,0.88295,0.68148,0.83446,0.43284,0.97365,0.001387,0.001387,0.001387
176,29224.9,0.66802,0.43711,0.99355,0.9444,0.85365,0.88238,0.68216,0.83421,0.43279,0.97355,0.0013375,0.0013375,0.0013375
177,29339.3,0.65614,0.42701,0.99488,0.94553,0.85389,0.88272,0.68207,0.83347,0.43212,0.9732,0.001288,0.001288,0.001288
178,29449,0.65886,0.4284,0.99042,0.9452,0.85385,0.88335,0.68243,0.83296,0.43085,0.97258,0.0012385,0.0012385,0.0012385
179,29559,0.65078,0.43039,0.99613,0.94534,0.85342,0.88357,0.68252,0.83274,0.43072,0.97245,0.001189,0.001189,0.001189
180,29668.6,0.65193,0.43156,0.99288,0.94397,0.85331,0.88376,0.68328,0.83227,0.42938,0.97216,0.0011395,0.0011395,0.0011395
181,29778.6,0.65796,0.42771,0.99406,0.94771,0.85418,0.88328,0.68359,0.83219,0.42828,0.97177,0.00109,0.00109,0.00109
182,29887,0.64544,0.43717,0.98732,0.94788,0.85569,0.88341,0.68274,0.8316,0.42852,0.9713,0.0010405,0.0010405,0.0010405
183,29996.5,0.67652,0.45426,0.99758,0.94867,0.85566,0.88407,0.68363,0.83109,0.42829,0.97056,0.000991,0.000991,0.000991
184,30106.5,0.63667,0.41758,0.98574,0.94622,0.854,0.88439,0.68372,0.83079,0.42755,0.97039,0.0009415,0.0009415,0.0009415
185,30216.4,0.6537,0.42094,0.98494,0.94589,0.85478,0.88458,0.68417,0.82971,0.42663,0.97039,0.000892,0.000892,0.000892
186,30326.3,0.63534,0.42271,0.98573,0.94933,0.85166,0.88465,0.68381,0.82833,0.42641,0.97006,0.0008425,0.0008425,0.0008425
