epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,14129.3,0.79855,0.60828,1.06819,0.89707,0.81354,0.84914,0.63275,0.94173,0.57747,1.03273,0.006139,0.006139,0.006139
80,14307.1,0.79123,0.60363,1.06214,0.88904,0.81321,0.84744,0.62921,0.94726,0.57602,1.03399,0.0060895,0.0060895,0.0060895
81,14482.8,0.80299,0.6057,1.06613,0.88318,0.82447,0.84679,0.6284,0.95496,0.57458,1.03663,0.00604,0.00604,0.00604
82,14660.1,0.79252,0.60498,1.06657,0.89214,0.80916,0.84895,0.63573,0.94327,0.57593,1.03068,0.0059905,0.0059905,0.0059905
83,14842.6,0.79406,0.61264,1.06638,0.87952,0.8196,0.85008,0.63689,0.94805,0.56913,1.03274,0.005941,0.005941,0.005941
84,15023.7,0.80795,0.61591,1.0678,0.87258,0.82251,0.84859,0.63258,0.93761,0.57633,1.03036,0.0058915,0.0058915,0.0058915
85,15197,0.79095,0.60505,1.06351,0.87803,0.82663,0.84989,0.63126,0.94853,0.57217,1.03479,0.005842,0.005842,0.005842
86,15374.4,0.78191,0.59652,1.05052,0.89527,0.8293,0.85537,0.6388,0.93701,0.55906,1.02698,0.0057925,0.0057925,0.0057925
87,15550.9,0.77586,0.58224,1.04902,0.87582,0.82932,0.85742,0.63998,0.92313,0.55549,1.02567,0.005743,0.005743,0.005743
88,15727.1,0.79329,0.58808,1.06164,0.90231,0.81753,0.85514,0.64221,0.93229,0.55557,1.02509,0.0056935,0.0056935,0.0056935
89,15902.2,0.79704,0.59903,1.0624,0.89605,0.82397,0.84973,0.6387,0.92617,0.56147,1.02236,0.005644,0.005644,0.005644
90,16080.7,0.79026,0.58921,1.06489,0.905,0.81328,0.85108,0.64034,0.9281,0.5494,1.02291,0.0055945,0.0055945,0.0055945
91,16258.4,0.78387,0.5923,1.06288,0.91158,0.80937,0.84943,0.63485,0.93433,0.5542,1.02404,0.005545,0.005545,0.005545
92,16432.3,0.78859,0.58929,1.06126,0.88604,0.82754,0.84977,0.641,0.91055,0.55495,1.01855,0.0054955,0.0054955,0.0054955
93,16610.7,0.77792,0.58068,1.05371,0.9028,0.82101,0.85565,0.64239,0.92065,0.54664,1.01959,0.005446,0.005446,0.005446
94,16789.7,0.77727,0.57832,1.06126,0.90449,0.8241,0.85914,0.64364,0.9151,0.54235,1.01441,0.0053965,0.0053965,0.0053965
95,16961.1,0.77139,0.56737,1.05223,0.90807,0.82294,0.85606,0.64519,0.90968,0.53288,1.01456,0.005347,0.005347,0.005347
96,17138.4,0.77426,0.57154,1.04847,0.91803,0.82341,0.86049,0.64859,0.9063,0.51985,1.01337,0.0052975,0.0052975,0.0052975
97,17317,0.77557,0.58095,1.05327,0.91115,0.82571,0.85916,0.64732,0.90909,0.52764,1.01286,0.005248,0.005248,0.005248
98,17493.3,0.77514,0.57811,1.04914,0.90679,0.82814,0.85789,0.64234,0.91888,0.53114,1.01915,0.0051985,0.0051985,0.0051985
99,17669.2,0.76377,0.56663,1.04478,0.90911,0.82442,0.85642,0.64939,0.90747,0.52756,1.01185,0.005149,0.005149,0.005149
100,17838,0.75891,0.55841,1.05192,0.89701,0.83477,0.85678,0.64637,0.90598,0.52362,1.01047,0.0050995,0.0050995,0.0050995
101,18027.4,0.76271,0.55501,1.04785,0.90462,0.83173,0.85872,0.65019,0.90779,0.52634,1.01181,0.00505,0.00505,0.00505
102,18204.1,0.76143,0.55863,1.04153,0.9002,0.83194,0.86016,0.64959,0.90956,0.52355,1.01142,0.0050005,0.0050005,0.0050005
103,18387.7,0.76275,0.54994,1.04295,0.9161,0.82165,0.86051,0.6512,0.89434,0.51856,1.00893,0.004951,0.004951,0.004951
