epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,10564.6,0.75402,0.52373,1.03794,0.92064,0.84808,0.87091,0.66223,0.88678,0.48525,0.99809,0.004258,0.004258,0.004258
118,10654.8,0.74865,0.53421,1.0413,0.91686,0.84395,0.8689,0.66204,0.88549,0.48029,1,0.0042085,0.0042085,0.0042085
119,10747.1,0.74754,0.52574,1.03359,0.92326,0.83773,0.86757,0.66195,0.87737,0.48012,0.99652,0.004159,0.004159,0.004159
120,10837.3,0.74802,0.52585,1.03695,0.90416,0.84772,0.86917,0.6621,0.87502,0.48093,0.99588,0.0041095,0.0041095,0.0041095
121,10927.4,0.74406,0.52592,1.03142,0.92752,0.83467,0.86703,0.66029,0.87694,0.48506,0.99657,0.00406,0.00406,0.00406
122,11017.1,0.74085,0.50932,1.03017,0.91759,0.83546,0.86966,0.66468,0.86953,0.48174,0.99265,0.0040105,0.0040105,0.0040105
123,11107.1,0.72488,0.51238,1.02578,0.91849,0.83956,0.87257,0.66497,0.87216,0.48076,0.9931,0.003961,0.003961,0.003961
124,11199.1,0.73731,0.51524,1.03662,0.92944,0.83864,0.87334,0.66384,0.87248,0.47778,0.99356,0.0039115,0.0039115,0.0039115
125,11289.2,0.7315,0.5075,1.03066,0.92636,0.84019,0.87371,0.66811,0.87255,0.47079,0.99247,0.003862,0.003862,0.003862
126,11378,0.73948,0.51139,1.02267,0.92615,0.84194,0.87361,0.66838,0.87416,0.46906,0.99239,0.0038125,0.0038125,0.0038125
127,11468.4,0.74194,0.51827,1.03451,0.92842,0.84276,0.87357,0.66926,0.8703,0.46835,0.98992,0.003763,0.003763,0.003763
128,11557.3,0.75153,0.51715,1.03651,0.92213,0.84066,0.87365,0.66609,0.86977,0.47103,0.98882,0.0037135,0.0037135,0.0037135
129,11646.2,0.74006,0.50425,1.02973,0.91217,0.8464,0.87503,0.66785,0.8685,0.47094,0.98889,0.003664,0.003664,0.003664
130,11737.7,0.73191,0.50589,1.0307,0.92137,0.84355,0.87534,0.66683,0.86594,0.46763,0.98918,0.0036145,0.0036145,0.0036145
131,11829.2,0.73077,0.50374,1.02494,0.91958,0.84559,0.87609,0.66733,0.86067,0.46736,0.98731,0.003565,0.003565,0.003565
132,11919.5,0.747,0.5108,1.03359,0.91632,0.84359,0.87451,0.66819,0.8594,0.46647,0.98736,0.0035155,0.0035155,0.0035155
133,12010.2,0.73114,0.51185,1.02884,0.92148,0.84778,0.87544,0.66881,0.86191,0.46534,0.9876,0.003466,0.003466,0.003466
134,12100.7,0.72595,0.50223,1.02632,0.92472,0.84307,0.8742,0.67042,0.85927,0.46715,0.9869,0.0034165,0.0034165,0.0034165
135,12191.2,0.72865,0.5031,1.01984,0.9331,0.84428,0.87691,0.67088,0.85742,0.46366,0.98629,0.003367,0.003367,0.003367
136,12281.6,0.71713,0.51417,1.0247,0.93374,0.84344,0.87661,0.67016,0.85853,0.46017,0.98617,0.0033175,0.0033175,0.0033175
137,12371.6,0.71877,0.50378,1.02765,0.93581,0.84456,0.87646,0.67242,0.85718,0.46223,0.98639,0.003268,0.003268,0.003268
138,12462.9,0.71897,0.49344,1.02167,0.93633,0.84423,0.87744,0.67196,0.85824,0.46002,0.98466,0.0032185,0.0032185,0.0032185
139,12553,0.71727,0.48914,1.02302,0.93847,0.84309,0.87801,0.67255,0.85474,0.45987,0.98367,0.003169,0.003169,0.003169
140,12642.4,0.71587,0.48589,1.02009,0.93317,0.84371,0.87696,0.67247,0.85403,0.45758,0.98373,0.0031195,0.0031195,0.0031195
141,12732.9,0.71351,0.48643,1.02065,0.93217,0.84556,0.87585,0.67264,0.85243,0.45595,0.98313,0.00307,0.00307,0.00307
142,12823.5,0.71439,0.48381,1.02304,0.93863,0.84206,0.87639,0.67242,0.85435,0.45742,0.98343,0.0030205,0.0030205,0.0030205
143,12912.9,0.71063,0.48292,1.01658,0.93744,0.84719,0.87553,0.67089,0.85401,0.4567,0.98373,0.002971,0.002971,0.002971
144,13002.5,0.7083,0.48504,1.01805,0.92752,0.84545,0.87408,0.6715,0.85119,0.45506,0.98336,0.0029215,0.0029215,0.0029215
145,13092.8,0.70426,0.47365,1.01924,0.93249,0.84269,0.87409,0.67032,0.85439,0.45513,0.98437,0.002872,0.002872,0.002872
146,13186,0.70711,0.48072,1.01092,0.93712,0.84107,0.87494,0.67233,0.85102,0.45215,0.98494,0.0028225,0.0028225,0.0028225
147,13276.9,0.71166,0.49075,1.02999,0.94737,0.84209,0.87708,0.67453,0.84883,0.4503,0.98407,0.002773,0.002773,0.002773
148,13365.4,0.69569,0.46354,1.00958,0.94294,0.84084,0.87749,0.67452,0.84934,0.4499,0.98411,0.0027235,0.0027235,0.0027235
149,13457,0.70235,0.47494,1.01032,0.94496,0.84179,0.88106,0.6755,0.84858,0.44883,0.98323,0.002674,0.002674,0.002674
150,13546.3,0.68589,0.47237,1.00421,0.95652,0.84106,0.8824,0.67536,0.84921,0.44598,0.98345,0.0026245,0.0026245,0.0026245
151,13638,0.71208,0.49733,1.01859,0.95258,0.84209,0.88177,0.67405,0.85034,0.44713,0.98349,0.002575,0.002575,0.002575
