epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,32835.2,0.63347,0.41606,0.98844,0.94491,0.83875,0.8778,0.67689,0.85109,0.43479,0.98071,0.0008425,0.0008425,0.0008425
187,33018.9,0.65745,0.42883,0.99088,0.94461,0.83854,0.87764,0.67699,0.85072,0.43434,0.98078,0.000793,0.000793,0.000793
188,33205.8,0.64203,0.42249,0.98842,0.94431,0.83863,0.8776,0.67696,0.84978,0.43432,0.9805,0.0007435,0.0007435,0.0007435
189,33394.5,0.64443,0.41627,0.99093,0.94593,0.83854,0.87787,0.67669,0.84999,0.43427,0.98075,0.000694,0.000694,0.000694
190,33579.9,0.63254,0.41189,0.98419,0.94554,0.83877,0.87767,0.67637,0.84882,0.4334,0.9804,0.0006445,0.0006445,0.0006445
191,33788.9,0.66447,0.37967,0.96002,0.94593,0.83881,0.87808,0.67713,0.8485,0.43293,0.98069,0.000595,0.000595,0.000595
192,33975,0.66168,0.37922,0.95848,0.94712,0.83902,0.87854,0.67715,0.84912,0.43275,0.98115,0.0005455,0.0005455,0.0005455
193,34161.7,0.65365,0.37382,0.94636,0.94214,0.83913,0.87887,0.67719,0.84841,0.43288,0.9812,0.000496,0.000496,0.000496
194,34345.1,0.64986,0.37308,0.94182,0.93493,0.84509,0.87826,0.67712,0.84734,0.43254,0.98125,0.0004465,0.0004465,0.0004465
195,34538.3,0.64759,0.36788,0.94385,0.93408,0.84445,0.87762,0.67813,0.84723,0.43201,0.98123,0.000397,0.000397,0.000397
196,34736.5,0.64167,0.36141,0.94497,0.93843,0.84509,0.87851,0.67862,0.84716,0.43217,0.98111,0.0003475,0.0003475,0.0003475
197,34923.6,0.63942,0.35552,0.93962,0.93682,0.8454,0.87783,0.67832,0.84614,0.43193,0.98094,0.000298,0.000298,0.000298
198,35097.4,0.64306,0.35651,0.93691,0.93012,0.84782,0.87763,0.67818,0.84576,0.43191,0.98091,0.0002485,0.0002485,0.0002485
199,35280.3,0.63751,0.36601,0.93868,0.93213,0.84599,0.87745,0.67824,0.84526,0.43173,0.98083,0.000199,0.000199,0.000199
200,35463.2,0.64007,0.35864,0.94276,0.93077,0.84722,0.87836,0.67821,0.8449,0.43095,0.98077,0.0001495,0.0001495,0.0001495
