epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,28597.9,0.67163,0.45031,1.0015,0.93758,0.84541,0.87921,0.67812,0.84145,0.43269,0.97377,0.0019315,0.0019315,0.0019315
165,28777.8,0.65144,0.43451,0.98868,0.93892,0.84549,0.87953,0.67846,0.84084,0.43244,0.97323,0.001882,0.001882,0.001882
166,28953.3,0.67416,0.44618,0.99612,0.94112,0.84502,0.88031,0.67868,0.83875,0.43117,0.97224,0.0018325,0.0018325,0.0018325
167,29131.7,0.69061,0.4526,1.00491,0.94152,0.84403,0.88028,0.68008,0.8368,0.42879,0.97188,0.001783,0.001783,0.001783
168,29308.4,0.66579,0.45414,0.99975,0.93666,0.84463,0.88031,0.6802,0.83558,0.42779,0.97206,0.0017335,0.0017335,0.0017335
169,29481.8,0.66691,0.44878,0.99616,0.94009,0.84541,0.88083,0.67961,0.83463,0.42884,0.97191,0.001684,0.001684,0.001684
170,29658.8,0.66437,0.4436,0.98938,0.94034,0.84563,0.88117,0.68032,0.83637,0.42743,0.97224,0.0016345,0.0016345,0.0016345
171,29838.5,0.6673,0.43915,0.99346,0.939,0.84588,0.87997,0.68055,0.83605,0.42728,0.9719,0.001585,0.001585,0.001585
172,30018.2,0.65149,0.44329,0.98913,0.93824,0.84505,0.8798,0.68017,0.83534,0.42672,0.97167,0.0015355,0.0015355,0.0015355
173,30197.3,0.65605,0.43687,0.99006,0.93778,0.84554,0.8819,0.68072,0.83381,0.42555,0.97137,0.001486,0.001486,0.001486
174,30374.7,0.65042,0.42629,0.98627,0.94397,0.84416,0.88154,0.68149,0.8336,0.42485,0.97082,0.0014365,0.0014365,0.0014365
175,30551.1,0.65623,0.43526,0.98987,0.94346,0.84384,0.88193,0.68189,0.83373,0.42373,0.97067,0.001387,0.001387,0.001387
176,30734.1,0.66294,0.42873,0.98756,0.94449,0.84355,0.88171,0.68194,0.83328,0.42269,0.97042,0.0013375,0.0013375,0.0013375
177,30912.2,0.65198,0.42317,0.99095,0.94024,0.84241,0.8804,0.68279,0.83366,0.42195,0.9707,0.001288,0.001288,0.001288
178,31088.2,0.65824,0.4271,0.98809,0.93869,0.84187,0.87948,0.68224,0.83269,0.42063,0.97048,0.0012385,0.0012385,0.0012385
179,31265.9,0.64255,0.42585,0.99153,0.93937,0.84164,0.88192,0.6826,0.83256,0.4195,0.97042,0.001189,0.001189,0.001189
180,31443.3,0.6544,0.43642,0.98867,0.93403,0.84423,0.88129,0.68217,0.83175,0.42034,0.97,0.0011395,0.0011395,0.0011395
